pred,id
3615.6603614332294,930
3745.531966474932,933
4538.916722173681,936
3011.3601637339493,939
3662.205862443651,940
3868.2658893679945,942
3415.31763065802,945
3352.871776696562,948
3920.1773406565917,955
3746.4105497499345,959
3742.5175574823625,964
3091.010588310895,966
3706.5174571480784,971
4414.838797937568,976
3563.0438052921136,981
3895.9326956757413,985
5233.516299251083,993
3788.099163393626,999
4258.958133541233,1001
4955.058558144376,1003
4419.006917648669,1004
4352.6822416334835,1006
4352.6822416334835,1007
4352.6822416334835,1009
4576.447680710838,1014
3499.074787064914,1017
4177.563728216421,1023
4280.423379125117,1028
3555.7050501336994,1029
3815.4192431126103,1035
2375.546535442333,1036
3506.8227403110254,1041
3208.858433729156,1046
431.22220676807973,1051
-487.4056520897819,1060
-146.6520919319164,1062
-314.47159029009435,1075
-291.8669963256534,1078
3017.7320588579983,1094
4138.649142304296,1096
3381.584034658014,1098
3549.3362949012776,1101
4284.383541025638,1110
3657.9648344322572,1112
3890.902007967188,1113
4578.335508269342,1117
3794.9971267624896,1120
3667.453879178847,1127
3417.3276293540384,1130
3938.3989459250442,1131
3151.2184954891086,1136
3472.9366809987496,1138
4486.134951120835,1146
3501.2058071818183,1148
3850.31915253968,1151
4417.414505181238,1155
3350.546375973607,1168
3661.5803176797917,1169
3792.903304989446,1173
3439.774342991157,1177
3693.5023044194977,1180
3695.4633444788815,1185
3727.870369636842,1188
3790.5130528384875,1203
3975.976479724954,1204
3848.289010815271,1205
4711.242316945452,1206
3705.9960240894534,1214
4596.5008063243,1215
4182.845987065379,1220
3622.3853614038862,1223
3788.2643432181376,1227
4922.816280413504,1229
4276.948762465954,1232
4294.635572584371,1234
3429.6841652158087,1235
4094.090375336385,1240
4174.877370524195,1246
3484.4871622939927,1249
3391.5769739872494,1252
4993.147521890533,1256
3985.2278453866934,1267
4383.703144940967,1270
3593.6543251758285,1272
4182.346564282079,1273
3317.8881207269624,1275
3429.252495234274,1279
3891.7780623378794,1282
3989.8404818248273,1283
3279.352233403761,1286
3354.723213767929,1288
3874.2095168681635,1289
3879.736573202762,1290
3988.9904031493365,1297
3272.6122673965224,1298
3533.7343006793362,1299
3504.464367515483,1301
4484.016101289658,1304
3760.577015077271,1306
3214.5202921159557,1309
3142.6972049979872,1333
4030.223656654918,1334
3598.9000469253665,1339
3866.2580810477793,1347
4408.625915751639,1349
3533.135828697505,1358
2904.336673001893,1366
3694.079343422802,1371
3547.222830080258,1372
341.53274299651207,1383
-171.47500358222794,1384
17.177671792956893,1385
-341.93743477500675,1389
-338.4181867606226,1399
405.72217205339143,1401
457.473487384995,1406
-70.83224833740495,1409
4499.777515709346,1417
4254.073912151025,1426
4007.4916240523867,1431
4486.134951120835,1432
4358.4296205200135,1439
3817.058583840055,1440
4427.584448404303,1443
4009.1066106362173,1447
3487.1764563019005,1451
4642.634880841993,1457
3287.748662107708,1459
3712.7369916051225,1460
3283.6904429898696,1472
3377.204595935681,1473
4079.065350476855,1474
4069.660153385859,1478
4175.520350278701,1485
3937.254878286434,1486
6116.05204492031,1488
4182.845987065379,1495
3434.6061793985723,1497
4130.457773066445,1505
3666.096835590107,1508
3692.1739093081005,1509
6020.174564465178,1511
3174.836385320479,1519
3644.0645098925243,1523
3152.2719892376776,1525
3587.7544386806408,1526
3626.830927270763,1532
4263.878445490924,1535
2972.8990273466025,1542
2764.778123454873,1544
3429.252495234274,1548
2142.5141990413877,1553
3196.3878921571923,1559
3050.7794592592863,1560
3822.3266959510665,1562
4086.039947069403,1569
2178.1242114888355,1573
2924.4370900200724,1574
3798.9659751420886,1577
5072.4048306128,1583
2900.8192848615367,1585
4617.875940935591,1595
3787.390429414266,1596
5733.059665427055,1597
3664.66129553675,1604
3571.990195931402,1607
3531.292993268996,1608
3982.2303500710163,1610
4000.9152413983647,1614
3754.5576390194706,1616
3650.012035212356,1617
5075.909033161042,1621
4539.202039410899,1627
3616.769225596728,1633
4483.482605115957,1634
4682.215938250234,1637
3358.173790924004,1638
6289.398599613088,1645
3016.2206191638284,1649
4097.538484115765,1655
3224.6759174881854,1657
4089.698565098193,1660
3013.957249242943,1663
3685.758214515167,1668
3222.8132063256407,1671
3467.699846547857,1672
3606.375761024046,1684
5276.837467557577,1686
3573.7130162406083,1688
4443.55735628055,1697
3923.695560796943,1704
66.03668385948882,1712
-125.89884815729903,1714
64.02887553927408,1716
427.83039739178616,1721
-112.7802030132601,1728
-81.62567332588229,1730
-153.73809335638632,1731
335.3818793977763,1738
5590.687497340521,1764
4187.7361447326475,1765
4989.778794822502,1771
4361.205008366996,1773
3064.627725566425,1775
3354.1423759684612,1777
3732.7574608126306,1781
2817.7422791692848,1785
3682.4838172276764,1787
3676.956760893077,1788
4151.887281801006,1789
5618.26932326614,1791
4283.063057315068,1794
3311.9495319269986,1795
3468.1670076396827,1797
4119.403660397247,1803
4177.958117069222,1804
4037.112787098191,1806
3221.867432307817,1812
4340.2441279082095,1816
4265.748777927106,1817
3990.519220775967,1818
3798.224267817695,1822
4832.374178963354,1824
3493.9560081070813,1827
4364.6415445194725,1828
3574.9278719677886,1829
3787.911862472891,1836
4757.452747483768,1856
3713.875600726862,1862
3843.9979331266086,1867
3227.5966427351495,1870
3729.4556364929504,1878
2541.8815846760936,1883
4689.33864981128,1885
3601.383867531104,1887
3302.079672654458,1891
4452.569681261388,1893
4068.9284300714157,1895
3912.619815928815,1896
3447.3451039322395,1898
3489.0785890559855,1899
3427.0855788311,1900
4602.363343199276,1901
5457.040210831218,1906
3268.1921191112756,1912
3729.4556364929504,1916
3298.9953510879304,1921
4278.099428384272,1926
3216.4337194135537,1933
4011.861862004883,1945
4174.537949560933,1946
5200.442000184131,1947
4449.765511018943,1955
5149.761585323125,1971
3891.885554400559,1973
3449.770366631955,1974
3820.0338220507747,1984
5218.351784577909,1993
4314.4753019218315,1995
4173.408448443772,1999
3798.8464558824912,2006
4929.439166825097,2010
3886.733288548857,2016
4380.183896926584,2018
3217.953928665256,2019
3447.911937312448,2020
4170.695335057723,2023
4233.2650821132,2024
10272.789457159039,2025
10272.789457159039,2026
3897.8971684345493,2027
3953.946423049092,2029
4406.8473177513015,2033
-138.36651587445158,2042
-213.02427334280355,2045
268.9879449311253,2048
324.3277667285789,2049
-174.33487900061206,2059
-70.62828481131135,2069
58.2027479096064,2070
3419.3838914926723,2072
4947.9582787847385,2073
4307.179090973678,2076
3366.0487540287622,2086
2903.1398452453136,2090
3762.617974500543,2091
3754.1498273120064,2094
3994.745870157923,2095
4231.838248174538,2098
4059.5898465611535,2101
4650.708600879106,2104
3936.8346420725534,2105
3794.9971267624896,2108
3794.3038597750297,2109
4448.781724984303,2112
4266.67862064169,2118
4296.6514844955545,2123
3961.3724994088047,2126
3966.638868062682,2127
3674.4148859905663,2129
3310.3532560721487,2130
5020.306379760567,2133
4582.616977541134,2141
3633.957685154427,2146
6609.371464581577,2150
3626.693451386732,2155
3503.897786335689,2160
4096.548332670103,2162
4024.696600320319,2163
3464.151390999253,2165
3519.457523962744,2166
3816.7586509673365,2170
4457.59600201261,2176
4180.201280077833,2180
5860.268512413065,2181
3266.1843107910604,2189
3743.0716045319623,2199
3636.8009717565997,2202
5960.4010247169745,2212
7478.94269692397,2217
4670.9920848329,2220
4084.714859409471,2221
3183.3259711677792,2223
2895.6649413313467,2230
4116.801604646622,2238
3159.3214404473647,2241
5635.274915544079,2242
2773.8942065222727,2250
3761.625563505381,2255
3877.597259297054,2256
3703.4965803876717,2259
2615.8919828638545,2268
3908.755855931836,2269
4294.643676175341,2270
5672.396713064465,2275
6558.352226313334,2277
4494.487581381201,2306
3444.9629110270316,2307
3168.752610484198,2321
7022.540776913961,2325
5296.481687191245,2337
4031.7434116969876,2338
4009.635186358592,2340
4555.575943298551,2346
3675.986734724837,2350
3740.585595988991,2353
3789.363850062789,2361
2950.3923117746895,2365
3602.7694877865238,2369
4296.6514844955545,2370
-583.0660744257311,2377
-479.30275608180364,2378
11.026808194221104,2379
-70.62828481131135,2387
-474.9810265352597,2399
4279.022980941909,2404
3478.077743638924,2406
4184.656828541007,2415
4462.566744327634,2421
5386.720727735203,2423
3897.701743262638,2430
5630.526999001941,2433
4324.706243173991,2434
4219.400134449263,2435
3602.8381054088422,2437
4380.941330570616,2438
3224.0231738301854,2439
4626.886675667068,2442
3753.920140744996,2445
5102.466425855523,2446
3531.333454874419,2448
5200.067623217976,2451
4133.839545196798,2454
4066.4550936633923,2456
2846.150302735034,2461
3686.5444787679885,2463
3740.5097491621473,2466
4620.526655503598,2467
3550.811838309178,2471
4234.097879613682,2473
3720.2327209237196,2477
2091.4153645249435,2484
4396.7697219719785,2499
3339.8891654036274,2504
2931.7960073558115,2505
3800.524183097089,2507
5992.957135266173,2508
5133.840880849709,2511
3669.0046586356557,2512
4009.635186358592,2513
3656.970059633089,2516
3623.8077216254965,2517
3905.5091483045944,2519
4287.384386439913,2520
3155.1485006644552,2525
6378.225495387203,2526
3606.4389304716183,2537
3761.625563505381,2541
2793.2541541970613,2544
2958.602250120429,2547
4924.971293763337,2549
3271.7486978906386,2552
3524.94901067984,2553
3942.220481878262,2558
3375.4578019649525,2561
4858.406098061313,2564
4681.441562093389,2565
4046.880199784374,2572
3807.627377770368,2575
4154.586898128247,2578
4286.505699528325,2579
4504.75949806235,2580
5969.148087216632,2587
3554.331086323562,2588
3448.0374615944947,2598
4272.924749839906,2600
3509.0257374167086,2602
3495.9638164272965,2603
3468.3285347543024,2604
3935.2816117096872,2606
4167.881392109173,2608
3824.6622507297598,2609
3365.5763140224344,2610
6336.610151953952,2611
3429.8386325314264,2618
3773.713016508618,2621
4564.582311072701,2624
3569.8233570972952,2632
3268.1921191112756,2635
3525.374847551038,2644
4722.433905498682,2648
3811.7801573026186,2650
3593.594338508847,2660
3882.9767259356067,2661
3168.752610484198,2663
4612.177085136041,2667
3701.8203548199563,2674
3293.468294753332,2675
3506.5957143011547,2676
3020.5258476666727,2678
4338.517702540647,2686
4040.78971604597,2690
5028.509494044049,2691
4982.867737431825,2693
3748.9771294323514,2694
338.0134949821279,2702
276.719506675496,2704
245.28108021963558,2706
236.8322820060382,2718
-690.4215381879883,2720
710.2155869720827,2726
641.8500352199629,2728
3846.5550683956785,2732
3336.2906076927657,2734
2194.1331778511935,2739
3207.3205081004435,2744
3400.6785245851133,2746
4580.308962813474,2759
3972.4266120780017,2762
4566.7675318517795,2764
4367.121975937172,2766
4409.330618293747,2767
3675.362927460701,2779
4968.058695802919,2785
3936.7442455730456,2796
3996.167901443494,2799
3907.114391793146,2804
4160.492091598597,2809
3301.1997710614364,2812
5397.91683181519,2814
4803.08275771094,2818
3797.2067966190366,2819
5648.881628544898,2822
3574.6971681084156,2823
4964.518146052542,2825
4353.306048897622,2836
3940.255097601809,2847
3893.352122000972,2855
3948.6948674302357,2870
4732.24609642928,2871
4643.8131950757,2873
4417.26205904955,2876
5140.499749903908,2877
2949.9427674252424,2891
4822.52579350391,2895
3792.3985403777806,2903
3912.482340044785,2904
3687.1388566156656,2907
3626.830927270763,2912
3197.951578457304,2914
4516.945284729561,2917
3685.500200165646,2922
3805.312092757549,2923
3626.6094270848553,2925
4839.461472203043,2931
3962.882351639213,2936
3597.5015316688855,2937
3816.9119784024692,2940
4787.6646971916625,2941
4486.150635615927,2945
4098.270748894395,2947
4566.394701279351,2955
2183.8519556996366,2960
3880.6062819652034,2962
4505.969912171192,2964
4203.462378625312,2965
6003.159538635109,2966
3730.633490806689,2977
3730.633490806689,2978
3955.3464591103652,2979
5934.388740763784,2983
3351.0996493216726,2984
3927.055700728366,2988
3751.563861831346,2989
3441.4436630126484,2990
3204.4565588655337,2992
4561.719985489463,2996
3510.3209697925126,2997
4583.828210827859,2998
3664.4362534295938,3001
4626.52550844274,3003
3781.2069518245535,3005
4281.101928497131,3015
3912.275103946219,3021
3811.6832588086863,3024
4403.665259582179,3025
3603.707304607316,3028
-517.4817227589301,3033
-431.2422422389815,3037
-466.4123885667888,3041
-271.23094274798393,3045
-269.22313442776874,3050
-51.88994190180488,3051
83.78281284425714,3055
172.26174412580303,3057
3978.944491944,3062
2953.954601249219,3063
3304.1089346915824,3064
4283.320772234454,3068
3452.856188469638,3075
6982.43907516774,3076
2555.6894262595965,3082
5406.674449565263,3083
3730.985971551935,3098
6422.441946063993,3099
2295.6280001941864,3100
4087.643251382278,3115
3774.203442756849,3116
4387.007588413841,3118
3839.1607903553627,3119
3199.9071401715755,3122
4268.670909386332,3125
4458.535239065344,3126
4702.754024657282,3133
4777.566992960637,3136
5175.324833287811,3139
3892.666988606681,3140
3445.014582206156,3144
3512.9153965600226,3145
3741.226123192347,3147
4518.2691755828155,3150
4229.90271188342,3152
4094.4184275401653,3158
4898.7784922328065,3161
5084.4313748582235,3162
4837.0488080170235,3169
4599.785572567518,3181
3652.8360525035587,3191
3821.7823297599925,3194
5872.8237074093695,3197
3760.9690589223424,3201
4381.1208807634575,3203
3595.4958552537714,3210
3945.002363146534,3214
4689.966997163991,3218
5348.419459711824,3224
3844.566426874955,3227
4452.93704349574,3236
3718.4015238237525,3244
3751.5739876386274,3246
4797.317059824016,3255
3782.3455609462944,3258
3566.0072325761807,3259
3509.97715976274,3260
3873.91648416805,3266
4740.584673382584,3269
4815.151941448262,3277
4492.90799118178,3281
3597.57016388848,3283
4353.537057329828,3287
3819.7500617070486,3296
3553.1162305963826,3297
4300.964710029433,3305
3591.287624113598,3309
3192.3247701210616,3314
3221.96786011427,3315
4173.175875452259,3319
3457.1128949704857,3326
3751.4263859473135,3333
6464.936634816231,3336
4570.149303982133,3337
5111.501472821767,3339
3321.300188079617,3340
4356.409612849932,3345
3433.9087983578347,3346
3006.609275330492,3353
3803.315177162949,3357
3811.407180445314,3358
-577.3993220486177,3361
-578.9107617427867,3364
-502.61606289890426,3366
-174.85667850902132,3369
-35.53621638107641,3373
-903.2870353782641,3385
-628.3469250817311,3388
228.52504472388227,3391
-360.25008312308665,3393
-403.9313752959383,3395
-116.0101062230342,3396
-299.3776752473787,3403
-13.389834914190981,3407
190.8286874757536,3409
921.9700404078892,3411
903.3810630838782,3413
100.931508992467,3414
-119.35307049819393,3418
184.9944488462222,3419
159.10628781272328,3420
3679.505982739221,3425
2822.9961919339494,3429
4329.468529066919,3438
4107.889907056922,3441
2932.3465273533225,3442
2478.5797880492464,3443
4411.384838000806,3447
5117.161778198995,3449
4453.828633055073,3450
3699.8451604907177,3455
4032.3589036132225,3456
4518.2691755828155,3460
5145.420867136125,3461
3004.888087003879,3463
3712.2919894372417,3465
4024.6495396305945,3467
2925.1341996284195,3471
4742.556980565574,3474
6083.49605000126,3475
5185.6397015770135,3478
3839.988292789157,3484
4437.512912787012,3495
3725.4589152173367,3496
4449.936691247415,3499
3874.4767930772514,3511
3800.524183097089,3517
3737.718755096287,3518
5118.629089609806,3520
3562.6589035714105,3524
4140.246110436179,3526
4984.379177125995,3528
4021.473605101432,3530
4943.681974463589,3531
3989.861128729168,3536
3923.329216615417,3540
3799.8285431395416,3545
5320.296861927599,3561
3730.0776700763713,3563
4244.79243378877,3567
3779.0616676203076,3568
4154.573806725054,3570
5658.213159557789,3573
3466.194768936971,3577
2556.4525452291405,3589
4353.537057329828,3592
3142.0946160068384,3595
5930.025885152396,3607
5882.525867406546,3610
4681.441562093389,3611
3282.174100377407,3626
4012.3667584336413,3627
3736.1605471412877,3630
3695.4633444788815,3632
3782.3848061382923,3633
3771.3306934690954,3636
4086.241322389655,3640
4036.130999953702,3642
4485.59502994275,3649
6464.936634816231,3654
4447.445556778644,3660
3703.6542846547177,3663
2895.1086119644538,3669
4291.809725368424,3671
5076.827695120004,3675
4024.4662619615615,3680
5205.288413718893,3698
4721.7551888948465,3700
5705.014566418254,3701
6197.946192286753,3704
3574.4610375447273,3708
6029.599450465412,3710
4665.225697276893,3713
4765.0098365828935,3715
3978.944491944,3716
142.24390077232863,3726
101.54669810992245,3733
-58.76827908133392,3739
501.45078710524047,3740
154.1471014537769,3743
192.83649579596835,3744
-187.2855073796203,3746
216.95252945457827,3747
98.2572629391416,3750
4235.027722328266,3756
5147.066452393261,3766
3255.7350215318843,3771
4379.668651609761,3774
5965.304273787437,3779
3760.463881720632,3782
3715.2638286243437,3785
4249.275797433986,3796
5637.365233631026,3810
2562.0261503595284,3814
2562.0261503595284,3816
3758.621253224929,3817
3719.1178978539524,3818
3781.4679661740406,3827
3851.808258829656,3828
3238.2116688259175,3829
5254.019691308115,3836
5130.943915561705,3838
3772.7469891356263,3840
5113.086987809064,3841
3632.066403824397,3842
3677.226847900117,3853
3822.4582015365604,3857
3839.039370540356,3858
3792.815111543351,3861
5088.378176415247,3865
3789.470070427891,3871
4764.090491838875,3877
3716.169598887589,3878
3881.7252147234863,3881
4386.257966081453,3884
4088.991163730622,3894
4000.894594494024,3908
3524.825472214383,3914
4368.173442984682,3919
3935.095329994845,3923
4112.006271626465,3925
4102.68501550942,3926
4139.769673785421,3932
4176.499844386533,3937
3443.790286300353,3942
3898.068087444164,3946
3960.8735154449637,3947
3694.148014281111,3954
4643.210799923438,3958
6071.075400451579,3961
4921.211526062115,3965
5137.636572183331,3970
4721.7551888948465,3974
5514.017063225821,3983
4831.393727132118,3986
4097.782968140687,3990
3995.2806930010865,3991
5376.251783103617,3992
3819.1131604210996,3993
3781.2069518245535,3996
4645.037983602211,3997
3830.356211405531,3998
5261.126827099621,4006
5148.577892087431,4009
5331.599529974711,4020
5362.754059662088,4021
3864.1127968435358,4032
5805.007232932433,4045
449.0957743909386,4053
167.30334277194336,4055
773.0210149728837,4059
-250.10932546881997,4073
386.6244983600105,4075
85.88909218901942,4076
5298.043197546585,4081
5130.943915561705,4088
4731.6437012770175,4091
3957.3568827683744,4096
4209.61359781499,4101
2973.9637902924514,4106
5063.355656760251,4109
3958.5606527619925,4113
5024.6620620472295,4122
2857.478359417979,4126
5495.555524539901,4128
7481.76569858379,4130
6870.402432834243,4134
6886.98360183804,4135
3354.2664165908095,4142
4320.897716940166,4144
5191.731573973039,4150
3871.294844731448,4156
4353.22313090659,4158
3876.4560859216976,4159
4056.8768510708605,4162
3976.3969487101876,4164
5085.511776405909,4168
5179.579079880984,4172
4053.0789843820626,4174
4694.811861193286,4179
3800.6291461394894,4182
4837.950032508874,4189
6402.436919299846,4194
4292.120471548826,4195
4278.096470724398,4196
4255.199429869575,4204
3670.6742211181954,4209
4100.045276399818,4227
7470.2165426937345,4230
6319.981477554455,4232
4472.790715509837,4234
3734.2017554839713,4240
3296.5526163198597,4242
4112.976470600832,4245
5872.620074848102,4246
4231.372612066366,4247
4645.037983602211,4248
5350.750410196812,4249
4464.607369381538,4250
3429.6841652158087,4252
4135.783454080792,4253
4052.616921381089,4254
4001.8090143904897,4260
5202.699238802327,4265
3833.254851123147,4271
3292.736585630802,4274
5950.858351741946,4276
4818.794947308218,4280
3325.8171026859814,4282
5815.555693110228,4284
3215.946120345042,4292
6713.0087035666065,4293
6999.982264304849,4296
4102.083704352603,4300
4664.897520637249,4307
3244.9533815439268,4308
5272.915230305027,4311
4448.425251553247,4320
5678.475921327187,4325
6537.994094375768,4336
8963.818470053204,4339
3958.5606527619925,4340
4283.024108700161,4343
6585.3452162940175,4351
4267.802372021841,4357
5491.28619065776,4359
6264.572743260246,4361
4586.1894730046615,4369
3515.9166437494305,4374
7146.095827030317,4375
6870.402432834243,4379
423.3060843819872,4389
375.57038569081317,4393
71.05504382471784,4394
-331.50373079363237,4395
217.5233731512664,4396
419.7868363676035,4398
290.8865451952194,4400
386.6244983600105,4405
334.8731830284069,4408
5570.396148690935,4418
4340.2441279082095,4424
7431.7625181903695,4426
4797.765290068762,4433
4604.424996472085,4435
3285.789244728721,4440
3820.653729142277,4449
5430.724320934411,4452
3900.341278225484,4454
4373.159464771381,4456
4066.6939134386257,4460
3566.1425819682922,4466
5065.672047068449,4478
4292.120471548826,4481
5337.397822189127,4482
3082.2568983268425,4483
5562.7454991690865,4489
4044.5517087320864,4492
5385.698036946469,4494
4600.821532925422,4498
4563.248283837396,4505
4001.190193166427,4510
5600.198942978034,4518
5834.293800089326,4520
6626.12128324493,4524
5757.366545032662,4525
4079.967163666306,4528
3640.8461239191224,4538
5085.703824323892,4539
4824.3220036428165,4543
5877.495179697993,4546
5433.9378564643785,4551
4087.9203392472796,4554
4257.123297215836,4555
7399.597274361609,4557
5222.936042348313,4561
5063.097838583098,4564
3690.01868188249,4571
5359.964130602529,4574
4289.368442959671,4575
3927.193176612397,4579
3928.2074012533008,4589
3879.4029241724697,4590
6999.982264304849,4592
4013.123814740408,4595
5192.488630279805,4603
4733.824372632168,4606
5383.199912000957,4608
5011.2686598749615,4612
5437.875609728275,4614
4674.708778549038,4617
5428.951297039183,4621
5216.794231264393,4624
3997.975284145304,4628
4348.010000995229,4644
4959.012391453935,4647
4607.944244486468,4649
3877.16624743718,4650
5782.8297283355305,4654
4475.208254593975,4657
6358.623366500946,4660
4792.443645109206,4664
6501.036287926266,4667
5616.815681599335,4670
4309.067671273427,4682
3920.176312782558,4683
3964.3927634593488,4684
4132.010631971576,4685
6437.607065627653,4687
5406.107552118197,4694
6888.517075506269,4704
5038.036765395455,4705
3664.061075962621,4708
-209.41212280641378,4713
-328.8661074161861,4717
-348.4921897823824,4719
-425.2362887575398,4726
167.209022443189,4734
191.32505610179936,4735
187.30943946136944,4737
224.48739410939191,4739
72.75269612896452,4740
6009.781412144947,4744
4130.231446247888,4757
3423.851396396792,4766
3108.0881259407356,4768
5003.980738139808,4771
7185.733233662875,4772
5486.306905324175,4773
6569.537220139852,4776
4096.556648018003,4782
5757.523715243166,4783
4474.200623368666,4789
5970.958768760126,4790
5548.669149910587,4791
8216.912289608112,4795
4294.12827986904,4797
5435.86235442986,4800
5356.930942553873,4811
5099.701561228541,4813
4296.124978304481,4817
5017.193879774312,4819
5078.473280377141,4824
5270.408812393928,4829
5147.152993251889,4843
4190.210893221767,4845
3581.625689322028,4846
3770.8810931038797,4847
3783.943014093292,4851
3737.718755096287,4852
4778.70603637161,4861
4284.585606894012,4863
4972.273999720774,4869
4747.863275235154,4870
5322.2571648521125,4871
6052.903045646499,4885
3693.706566086364,4890
3630.2343316000447,4891
6640.388931444097,4892
3567.5304831970034,4893
4169.8892004293875,4895
4252.7326427122125,4896
4143.2889217998045,4900
5229.972297412243,4911
5174.312711227106,4913
8319.193907860812,4914
4394.757257610166,4915
3057.957383354926,4920
